Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_2opt,58,1948,6,100000,52.582000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_2opt,58,1841,9,100000,57.859000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_2opt,59,1884,6,100000,52.360000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_2opt,59,1960,9,100000,60.183000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,50,1707,6,100000,38.543000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,50,1706,9,100000,39.931000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,51,1734,6,100000,37.504000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,51,1694,9,100000,37.665000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,52,1727,6,100000,38.192000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,52,1681,9,100000,36.254000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,53,1737,6,100000,36.497000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,53,1719,9,100000,37.390000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,54,1734,6,100000,38.511000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,54,1698,9,100000,37.069000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,55,1685,6,100000,36.562000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,55,1710,9,100000,37.019000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,56,1689,6,100000,36.608000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,56,1699,9,100000,38.674000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,57,1733,6,100000,49.689000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,57,1748,9,100000,49.909000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,58,1720,6,100000,47.773000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,58,1719,9,100000,50.091000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,59,1668,6,100000,46.958000
instances/atsp_rand_50_75.txt,iterated_local_search_first_improver_swap,59,1734,9,100000,48.127000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,50,1066,6,100000,51.010000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,50,1066,9,100000,56.380000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,51,945,6,100000,58.245000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,51,1331,9,100000,54.688000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,52,1019,6,100000,54.663000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,52,1140,9,100000,52.973000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,53,1166,6,100000,52.870000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,53,1082,9,100000,53.577000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,54,1130,6,100000,44.177000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,54,1108,9,100000,45.043000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,55,939,6,100000,52.102000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,55,923,9,100000,45.866000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,56,1309,6,100000,58.389000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,56,1107,9,100000,54.504000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,57,1132,6,100000,51.772000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,57,1094,9,100000,56.591000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,58,1080,6,100000,55.299000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,58,1195,9,100000,54.478000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,59,867,6,100000,54.023000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_2opt,59,1168,9,100000,52.041000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,50,584,6,100000,40.206000
