Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,58,874,10.555000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,59,1300,7.003000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,50,1409,150.019000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,51,1458,190.845000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,52,1401,155.323000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,53,1235,221.427000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,54,1321,243.241000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,55,1329,211.267000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,56,1192,316.451000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,57,1020,176.900000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,58,1300,130.055000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,59,1308,128.949000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,50,827,11.498000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,51,839,12.326000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,52,841,13.321000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,53,851,11.297000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,54,809,13.678000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,55,813,11.619000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,56,862,10.138000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,57,801,13.174000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,58,859,8.006000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,59,844,10.378000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,50,845,3.822000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,51,876,2.503000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,52,813,5.475000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,53,832,4.882000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,54,795,4.324000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,55,858,4.769000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,56,882,4.858000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,57,864,2.858000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,58,879,3.301000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,59,803,4.192000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,50,818,269.292000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,51,818,294.856000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,52,869,395.486000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,53,855,298.395000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,54,836,376.522000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,55,852,298.196000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,56,844,281.935000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,57,863,291.812000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,58,842,295.161000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,59,801,283.017000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,50,1143,9.619000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,51,1212,9.449000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,52,1204,6.275000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,53,1201,6.794000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,54,1114,10.912000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,55,1027,15.005000
