Instance,Algorithme,Seed,Score,Lambda,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_50_100.txt,sampled_walk_2opt,52,2162,9,100000,179.053000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,53,2581,5,100000,359.763000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,53,2423,9,100000,185.724000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,54,2464,5,100000,336.382000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,54,2264,9,100000,178.595000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,55,2665,5,100000,336.474000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,55,2665,9,100000,175.429000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,56,2647,5,100000,345.484000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,56,2648,9,100000,178.647000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,57,1967,5,100000,328.257000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,57,1999,9,100000,180.551000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,58,2390,5,100000,342.351000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,58,2390,9,100000,180.553000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,59,2050,5,100000,387.614000
instances/atsp_rand_50_100.txt,sampled_walk_2opt,59,2235,9,100000,200.326000
instances/atsp_rand_60_50.txt,sampled_walk_swap,50,1611,5,100000,558.847000
instances/atsp_rand_60_50.txt,sampled_walk_swap,50,1600,9,100000,266.737000
instances/atsp_rand_60_50.txt,sampled_walk_swap,51,1767,5,100000,490.700000
instances/atsp_rand_60_50.txt,sampled_walk_swap,51,1644,9,100000,251.587000
instances/atsp_rand_60_50.txt,sampled_walk_swap,52,1906,5,100000,463.192000
instances/atsp_rand_60_50.txt,sampled_walk_swap,52,1884,9,100000,240.963000
instances/atsp_rand_60_50.txt,sampled_walk_swap,53,1606,5,100000,461.222000
instances/atsp_rand_60_50.txt,sampled_walk_swap,53,1647,9,100000,247.997000
instances/atsp_rand_60_50.txt,sampled_walk_swap,54,1633,5,100000,505.728000
instances/atsp_rand_60_50.txt,sampled_walk_swap,54,1759,9,100000,259.820000
instances/atsp_rand_60_50.txt,sampled_walk_swap,55,1714,5,100000,484.633000
instances/atsp_rand_60_50.txt,sampled_walk_swap,55,1644,9,100000,260.949000
instances/atsp_rand_60_50.txt,sampled_walk_swap,56,1734,5,100000,494.662000
instances/atsp_rand_60_50.txt,sampled_walk_swap,56,1700,9,100000,258.739000
instances/atsp_rand_60_50.txt,sampled_walk_swap,57,1645,5,100000,506.015000
instances/atsp_rand_60_50.txt,sampled_walk_swap,57,1630,9,100000,260.586000
instances/atsp_rand_60_50.txt,sampled_walk_swap,58,1629,5,100000,510.519000
instances/atsp_rand_60_50.txt,sampled_walk_swap,58,1620,9,100000,260.260000
instances/atsp_rand_60_50.txt,sampled_walk_swap,59,1649,5,100000,487.445000
instances/atsp_rand_60_50.txt,sampled_walk_swap,59,1633,9,100000,258.447000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,50,1602,5,100000,472.332000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,50,1582,9,100000,241.237000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,51,1692,5,100000,463.573000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,51,1669,9,100000,241.660000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,52,1728,5,100000,472.242000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,52,1544,9,100000,261.792000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,53,1810,5,100000,552.669000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,53,1592,9,100000,281.840000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,54,1766,5,100000,486.882000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,54,1773,9,100000,250.462000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,55,1714,5,100000,477.834000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,55,1748,9,100000,250.394000
