Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_50_100.txt,best_improver_2opt_descente,57,1132,3.869000
instances/atsp_rand_50_100.txt,best_improver_2opt_descente,58,1195,3.678000
instances/atsp_rand_50_100.txt,best_improver_2opt_descente,59,1193,2.904000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,50,1030,5.469000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,51,989,6.274000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,52,1088,5.547000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,53,961,5.331000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,54,817,3.895000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,55,922,6.518000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,56,1034,6.712000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,57,947,3.116000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,58,874,7.516000
instances/atsp_rand_50_100.txt,first_improver_2opt_descente,59,1300,4.219000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,50,1409,89.257000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,51,1458,120.927000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,52,1401,104.686000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,53,1235,153.857000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,54,1321,162.036000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,55,1329,126.853000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,56,1192,162.839000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,57,1020,126.013000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,58,1300,94.691000
instances/atsp_rand_50_100.txt,worst_improver_2opt_descente,59,1308,98.657000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,50,788,2.307000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,51,792,2.682000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,52,823,3.037000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,53,821,2.631000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,54,821,3.260000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,55,792,2.287000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,56,789,3.080000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,57,827,2.781000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,58,785,2.547000
instances/atsp_rand_60_50.txt,best_improver_swap_descente,59,813,2.545000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,50,845,0.241000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,51,876,0.168000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,52,813,0.335000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,53,832,0.297000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,54,795,0.262000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,55,858,0.278000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,56,882,0.269000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,57,864,0.192000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,58,879,0.197000
instances/atsp_rand_60_50.txt,first_improver_swap_descente,59,803,0.249000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,50,818,17.402000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,51,818,20.573000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,52,869,24.257000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,53,855,17.621000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,54,836,25.528000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,55,852,20.824000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,56,844,19.740000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,57,863,19.796000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,58,842,19.934000
instances/atsp_rand_60_50.txt,worst_improver_swap_descente,59,801,17.729000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,50,1143,6.824000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,51,1212,6.566000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,52,1204,4.583000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,53,1201,5.233000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,54,1114,7.315000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,55,1027,10.833000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,56,1056,8.001000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,57,1193,6.621000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,58,1120,8.083000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,59,1166,6.496000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,50,1160,10.522000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,51,1062,11.140000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,52,1152,11.007000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,53,1054,13.607000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,54,1025,13.994000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,55,1132,11.675000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,56,992,13.773000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,57,1019,12.204000
